max_depth,nrounds,alpha,gamma,train_f2_score,val_f2_score,f2_score_diff,train_auc,val_auc,auc_diff,train_gain,val_gain,gain_diff
2,30,10,0,0.153553986069058,0.153553986069058,0.0138803976824942,0.709817685560696,0.69777207858107,0.0208390802327111,6422625,621250,5801375
2,30,5,10,0.154402166977773,0.154402166977773,0.017183415156555,0.707953588577106,0.696161202561712,0.0248497340604498,6459625,627375,5832250
2,30,5,5,0.154219454398561,0.154219454398561,0.0156074479848645,0.708759148260636,0.696665011533166,0.0232883472285877,6457375,622250,5835125
4,30,15,15,0.155913640501741,0.155913640501741,0.017760197067926,0.703292068864751,0.691836558160208,0.0264149324066602,6505875,635500,5870375
2,30,10,10,0.156081764917379,0.156081764917379,0.0157284812499532,0.705705917236063,0.694940709030528,0.0241039014356211,6559375,652000,5907375
2,40,5,15,0.156162650921116,0.156162650921116,0.0149274941594006,0.706107413433176,0.696079747750091,0.0215352566682174,6574500,652875,5921625
2,50,5,15,0.156173925294187,0.156173925294187,0.0149448517520512,0.706109071250258,0.696081879219099,0.0215376249682374,6575375,653000,5922375
2,60,5,15,0.156173925294187,0.156173925294187,0.0149448517520512,0.706109071250258,0.696081879219099,0.0215376249682374,6575375,653000,5922375
2,70,5,15,0.156173925294187,0.156173925294187,0.0149448517520512,0.706109071250258,0.696081879219099,0.0215376249682374,6575375,653000,5922375
2,80,5,15,0.156173925294187,0.156173925294187,0.0149448517520512,0.706109071250258,0.696081879219099,0.0215376249682374,6575375,653000,5922375
4,40,15,15,0.156978806268454,0.156978806268454,0.0182825573952954,0.701971581311255,0.69081241580945,0.0266390138122216,6567250,640875,5926375
4,50,15,15,0.15700101743544,0.15700101743544,0.0183047685622818,0.701974660114406,0.69081241580945,0.0266420926153724,6568875,640875,5928000
4,60,15,15,0.15700101743544,0.15700101743544,0.0183047685622818,0.701974660114406,0.69081241580945,0.0266420926153724,6568875,640875,5928000
4,70,15,15,0.15700101743544,0.15700101743544,0.0183047685622818,0.701974660114406,0.69081241580945,0.0266420926153724,6568875,640875,5928000
4,80,15,15,0.15700101743544,0.15700101743544,0.0183047685622818,0.701974660114406,0.69081241580945,0.0266420926153724,6568875,640875,5928000
2,30,5,0,0.155778037919526,0.155778037919526,0.0166526475793164,0.708883389108333,0.69569435577579,0.0240934071556639,6589250,631250,5958000
2,30,0,10,0.156547534590268,0.156547534590268,0.0145689052032823,0.707316883039129,0.696099136745697,0.0209710425863577,6619250,654500,5964750
2,30,0,15,0.156385392757646,0.156385392757646,0.0157085229024757,0.708196140592837,0.695185883584775,0.0222044493077859,6621500,635125,5986375
2,40,10,10,0.156814753310476,0.156814753310476,0.0145843714841533,0.705830664589339,0.692436689788415,0.0227549430303505,6625000,637000,5988000
2,50,10,10,0.156839307436278,0.156839307436278,0.015042712434554,0.705834217053391,0.691797795616398,0.02339738966642,6626875,632250,5994625
2,60,10,10,0.156839307436278,0.156839307436278,0.015042712434554,0.705834217053391,0.691797795616398,0.02339738966642,6626875,632250,5994625
2,70,10,10,0.156839307436278,0.156839307436278,0.015042712434554,0.705834217053391,0.691797795616398,0.02339738966642,6626875,632250,5994625
2,80,10,10,0.156839307436278,0.156839307436278,0.015042712434554,0.705834217053391,0.691797795616398,0.02339738966642,6626875,632250,5994625
2,30,0,5,0.156575308958752,0.156575308958752,0.0152055585427208,0.710280141133964,0.695671104850647,0.0253189179384254,6665625,630375,6035250
2,40,15,5,0.157773942307048,0.157773942307048,0.0142407144937829,0.711067434149543,0.697735990765568,0.0225102132453495,6785250,650875,6134375
2,50,15,5,0.15779751713188,0.15779751713188,0.0142632658037743,0.711070986614717,0.697740253794452,0.0225132919576333,6787125,651125,6136000
2,60,15,5,0.15779910119721,0.15779910119721,0.014264849869104,0.711071223445728,0.697740253794452,0.0225135287886449,6787250,651125,6136125
2,70,15,5,0.15779910119721,0.15779910119721,0.014264849869104,0.711071223445728,0.697740253794452,0.0225135287886449,6787250,651125,6136125
2,80,15,5,0.15779910119721,0.15779910119721,0.014264849869104,0.711071223445728,0.697740253794452,0.0225135287886449,6787250,651125,6136125
2,30,0,0,0.158348271353781,0.158348271353781,0.0144236833072199,0.710363200886897,0.696654901899911,0.0222278014632287,6810000,654375,6155625
2,40,0,15,0.159182432971481,0.159182432971481,0.0160539906334093,0.709404528963877,0.693563544750464,0.0226964595529859,6863875,638625,6225250
2,50,0,15,0.159214709029487,0.159214709029487,0.0160441172704393,0.709409265584109,0.693567807779348,0.0226945648342179,6866375,638875,6227500
2,60,0,15,0.15921795265017,0.15921795265017,0.0160473608911221,0.709409739246133,0.693567807779348,0.0226950384962411,6866625,638875,6227750
2,70,0,15,0.15921795265017,0.15921795265017,0.0160473608911221,0.709409739246133,0.693567807779348,0.0226950384962411,6866625,638875,6227750
2,80,0,15,0.15921795265017,0.15921795265017,0.0160473608911221,0.709409739246133,0.693567807779348,0.0226950384962411,6866625,638875,6227750
2,50,5,10,0.159051612409563,0.159051612409563,0.0150685905562071,0.71048308648626,0.694783381059783,0.0223026425346569,6872625,643750,6228875
2,60,5,10,0.159053225448726,0.159053225448726,0.0150702035953705,0.710483323317272,0.694783381059783,0.0223028793656685,6872750,643750,6229000
2,70,5,10,0.159053225448726,0.159053225448726,0.0150702035953705,0.710483323317272,0.694783381059783,0.0223028793656685,6872750,643750,6229000
2,80,5,10,0.159053225448726,0.159053225448726,0.0150702035953705,0.710483323317272,0.694783381059783,0.0223028793656685,6872750,643750,6229000
2,40,5,10,0.159069701843374,0.159069701843374,0.0151000843198183,0.710550322708518,0.694781249590775,0.0223720102461146,6875125,643625,6231500
4,30,10,15,0.162010652187348,0.162010652187348,0.0141749850631124,0.706773922062459,0.691858830748136,0.0209038479266556,7024000,670500,6353500
2,40,10,5,0.160028832438689,0.160028832438689,0.0150658068762587,0.714110554077813,0.698283631870033,0.0218001771520216,7007625,651250,6356375
4,50,10,15,0.162190131255067,0.162190131255067,0.0144999158970885,0.705830042424211,0.690012888808248,0.0212192244750778,7020250,661375,6358875
4,60,10,15,0.162190131255067,0.162190131255067,0.0144999158970885,0.705830042424211,0.690012888808248,0.0212192244750778,7020250,661375,6358875
4,70,10,15,0.162190131255067,0.162190131255067,0.0144999158970885,0.705830042424211,0.690012888808248,0.0212192244750778,7020250,661375,6358875
4,80,10,15,0.162190131255067,0.162190131255067,0.0144999158970885,0.705830042424211,0.690012888808248,0.0212192244750778,7020250,661375,6358875
2,50,10,5,0.160186171246058,0.160186171246058,0.0152741587451496,0.713810884920846,0.697693964442861,0.0220892280779883,7014125,649875,6364250
2,60,10,5,0.160186171246058,0.160186171246058,0.0152741587451496,0.713810884920846,0.697693964442861,0.0220892280779883,7014125,649875,6364250
2,70,10,5,0.160186171246058,0.160186171246058,0.0152741587451496,0.713810884920846,0.697693964442861,0.0220892280779883,7014125,649875,6364250
2,80,10,5,0.160186171246058,0.160186171246058,0.0152741587451496,0.713810884920846,0.697693964442861,0.0220892280779883,7014125,649875,6364250
4,40,10,15,0.162235632839789,0.162235632839789,0.0144357792524844,0.705965462199503,0.690006494401223,0.0213619859814412,7025750,661000,6364750
6,30,15,15,0.163127363452632,0.163127363452632,0.0199947636645935,0.705958945654245,0.685553618286349,0.0281470919962927,7089750,629375,6460375
6,40,15,15,0.164083849131818,0.164083849131818,0.0192728429131037,0.704860930528355,0.685179228138625,0.0269851677059148,7136000,640625,6495375
6,50,15,15,0.164116166842074,0.164116166842074,0.0192749929622614,0.704865430317575,0.685183491076642,0.0269854045167345,7138375,640875,6497500
6,60,15,15,0.164116166842074,0.164116166842074,0.0192749929622614,0.704865430317575,0.685183491076642,0.0269854045167345,7138375,640875,6497500
6,70,15,15,0.164116166842074,0.164116166842074,0.0192749929622614,0.704865430317575,0.685183491076642,0.0269854045167345,7138375,640875,6497500
6,80,15,15,0.164116166842074,0.164116166842074,0.0192749929622614,0.704865430317575,0.685183491076642,0.0269854045167345,7138375,640875,6497500
2,40,15,0,0.161704380388826,0.161704380388826,0.0166807526459592,0.716231530213162,0.697713349440316,0.025523047791639,7170500,651500,6519000
4,30,15,10,0.163508199214205,0.163508199214205,0.0183923633449828,0.710985863353009,0.693436407188529,0.0269067738783781,7203750,664375,6539375
2,40,10,0,0.16188127894796,0.16188127894796,0.0174381398203806,0.716837514412235,0.695083569528554,0.0264293986668404,7194375,629125,6565250
2,40,0,10,0.162669228073149,0.162669228073149,0.0174188704787171,0.716436110648835,0.698588232978739,0.0263565208720215,7246250,668625,6577625
4,40,15,10,0.164456607220154,0.164456607220154,0.0185570337279906,0.709825732968882,0.689863484292145,0.0254597378248582,7251125,652125,6599000
4,50,15,10,0.164489439897008,0.164489439897008,0.0185622052029001,0.709765467619616,0.689867747230162,0.0255356340410813,7252250,652375,6599875
4,60,15,10,0.164494657199058,0.164494657199058,0.0185674225049503,0.709766178112651,0.689867747230162,0.0255363445341161,7252625,652375,6600250
4,70,15,10,0.164494657199058,0.164494657199058,0.0185674225049503,0.709766178112651,0.689867747230162,0.0255363445341161,7252625,652375,6600250
4,80,15,10,0.164494657199058,0.164494657199058,0.0185674225049503,0.709766178112651,0.689867747230162,0.0255363445341161,7252625,652375,6600250
6,30,10,15,0.165115747137863,0.165115747137863,0.020834145760535,0.706421825080045,0.684458011963456,0.0288519905368474,7234500,633000,6601500
2,40,5,5,0.162555563517992,0.162555563517992,0.0146511312997685,0.717583222624959,0.6977982057383,0.0239239023134634,7258250,655500,6602750
2,50,0,10,0.163020889011701,0.163020889011701,0.0176695944584779,0.716617104731817,0.698630862449775,0.0266409937702167,7275750,671125,6604625
2,60,0,10,0.163024181430228,0.163024181430228,0.0176583315868641,0.71661757839384,0.698632993918784,0.0266393359632314,7276000,671250,6604750
2,70,0,10,0.163024181430228,0.163024181430228,0.0176583315868641,0.71661757839384,0.698632993918784,0.0266393359632314,7276000,671250,6604750
2,80,0,10,0.163024181430228,0.163024181430228,0.0176583315868641,0.71661757839384,0.698632993918784,0.0266393359632314,7276000,671250,6604750
6,50,10,15,0.165674316486277,0.165674316486277,0.0197521469712811,0.705524292885083,0.684028002117734,0.0273839449401737,7255375,640500,6614875
6,60,10,15,0.165676067677431,0.165676067677431,0.0197538981624348,0.705524529716094,0.684028002117734,0.0273841817711852,7255500,640500,6615000
6,70,10,15,0.165676067677431,0.165676067677431,0.0197538981624348,0.705524529716094,0.684028002117734,0.0273841817711852,7255500,640500,6615000
6,80,10,15,0.165676067677431,0.165676067677431,0.0197538981624348,0.705524529716094,0.684028002117734,0.0273841817711852,7255500,640500,6615000
6,40,10,15,0.165718842609506,0.165718842609506,0.0198120018830893,0.705594844741503,0.684025870648726,0.0274566282656018,7259625,640375,6619250
4,30,5,15,0.165091292928236,0.165091292928236,0.0182386410976295,0.709721504655034,0.691852838803464,0.02618830167919,7294750,671125,6623625
4,40,5,15,0.165960708353996,0.165960708353996,0.0186184048972285,0.709190878903096,0.691363350147088,0.0264194875126863,7344125,675625,6668500
4,50,5,15,0.166143600793691,0.166143600793691,0.0188036589912641,0.709021924405879,0.691416636872299,0.0266384131413354,7353750,678750,6675000
4,60,5,15,0.166143600793691,0.166143600793691,0.0188036589912641,0.709021924405879,0.691416636872299,0.0266384131413354,7353750,678750,6675000
4,70,5,15,0.166143600793691,0.166143600793691,0.0188036589912641,0.709021924405879,0.691416636872299,0.0266384131413354,7353750,678750,6675000
4,80,5,15,0.166143600793691,0.166143600793691,0.0188036589912641,0.709021924405879,0.691416636872299,0.0266384131413354,7353750,678750,6675000
2,40,5,0,0.16321202380229,0.16321202380229,0.0180189630048641,0.719422122971603,0.697706552661804,0.0281512951152466,7339250,650125,6689125
2,50,5,5,0.163893951102638,0.163893951102638,0.0145369650158608,0.719202221309272,0.701722219871824,0.0239421493364953,7386875,686875,6700000
2,60,5,5,0.163897242259388,0.163897242259388,0.014540256172611,0.719202694971296,0.701722219871824,0.0239426229985185,7387125,686875,6700250
2,70,5,5,0.163897242259388,0.163897242259388,0.014540256172611,0.719202694971296,0.701722219871824,0.0239426229985185,7387125,686875,6700250
2,80,5,5,0.163897242259388,0.163897242259388,0.014540256172611,0.719202694971296,0.701722219871824,0.0239426229985185,7387125,686875,6700250
2,40,0,5,0.163093601657916,0.163093601657916,0.020428396743166,0.719473786520728,0.695708471588476,0.0318434074992704,7332500,630125,6702375
4,30,10,10,0.165207753561034,0.165207753561034,0.0192320989524383,0.713365069201975,0.690283965468029,0.0288821329213528,7372000,641625,6730375
4,40,10,10,0.166139478522104,0.166139478522104,0.0191953264540082,0.711550428237135,0.689971588698392,0.0283982388589891,7402875,657000,6745875
2,40,0,0,0.163977371144947,0.163977371144947,0.0184712147772535,0.719664228322042,0.696569441908396,0.0293371097095018,7400625,648875,6751750
4,50,10,10,0.166229220996707,0.166229220996707,0.019602807590989,0.711562743447494,0.689345483522159,0.0290319226253492,7409375,653000,6756375
4,60,10,10,0.166230918911022,0.166230918911022,0.0196011096766741,0.711562980278506,0.689345483522159,0.0290316857943376,7409500,653000,6756500
4,70,10,10,0.166230918911022,0.166230918911022,0.0196011096766741,0.711562980278506,0.689345483522159,0.0290316857943376,7409500,653000,6756500
4,80,10,10,0.166230918911022,0.166230918911022,0.0196011096766741,0.711562980278506,0.689345483522159,0.0290316857943376,7409500,653000,6756500
6,30,15,10,0.16759590165585,0.16759590165585,0.0205664471125108,0.712134467144863,0.688801176639545,0.0286593819843242,7513750,655750,6858000
2,50,15,0,0.165694032589406,0.165694032589406,0.0162621334869749,0.720169592933983,0.697319976575757,0.0241911278958155,7535625,662125,6873500
2,50,10,0,0.16562809306952,0.16562809306952,0.0162345358535087,0.721065173992482,0.69915059486156,0.0251613181354788,7547250,669375,6877875
6,40,15,10,0.168472728384794,0.168472728384794,0.0228147878097517,0.710368075703881,0.685230786947587,0.0311803286295064,7537375,644625,6892750
6,50,15,10,0.16864548979116,0.16864548979116,0.0233277818035153,0.710973224063101,0.686495384742153,0.031844514720981,7560375,652375,6908000
4,30,15,5,0.166531084644277,0.166531084644277,0.020089473824168,0.719185499660022,0.695714289302836,0.030630942627084,7576625,665625,6911000
6,60,15,10,0.168705484934995,0.168705484934995,0.023334198909432,0.710981513147385,0.686503910618187,0.0318452251725102,7564750,652875,6911875
6,70,15,10,0.168705484934995,0.168705484934995,0.023334198909432,0.710981513147385,0.686503910618187,0.0318452251725102,7564750,652875,6911875
6,80,15,10,0.168705484934995,0.168705484934995,0.023334198909432,0.710981513147385,0.686503910618187,0.0318452251725102,7564750,652875,6911875
4,30,5,10,0.168039727063885,0.168039727063885,0.0189600385504817,0.715176562383373,0.694377570677738,0.027321582669424,7602875,685875,6917000
6,30,10,10,0.169109953648968,0.169109953648968,0.0194611399842879,0.714280720649141,0.692093094015633,0.0284373943356298,7657250,683750,6973500
4,40,5,10,0.169090377275741,0.169090377275741,0.0185694573776591,0.714798810610185,0.693268369071345,0.0267281988551536,7667125,686750,6980375
6,60,10,10,0.169930801966972,0.169930801966972,0.0192445949060546,0.712571618550365,0.691688862756589,0.0274981641331797,7678125,693250,6984875
6,70,10,10,0.169930801966972,0.169930801966972,0.0192445949060546,0.712571618550365,0.691688862756589,0.0274981641331797,7678125,693250,6984875
6,80,10,10,0.169930801966972,0.169930801966972,0.0192445949060546,0.712571618550365,0.691688862756589,0.0274981641331797,7678125,693250,6984875
4,50,5,10,0.169145454579147,0.169145454579147,0.0190152194203592,0.714806152364814,0.692629675857904,0.0273732864991775,7671000,682500,6988500
4,60,5,10,0.169145454579147,0.169145454579147,0.0190152194203592,0.714806152364814,0.692629675857904,0.0273732864991775,7671000,682500,6988500
4,70,5,10,0.169145454579147,0.169145454579147,0.0190152194203592,0.714806152364814,0.692629675857904,0.0273732864991775,7671000,682500,6988500
4,80,5,10,0.169145454579147,0.169145454579147,0.0190152194203592,0.714806152364814,0.692629675857904,0.0273732864991775,7671000,682500,6988500
6,50,10,10,0.169983151155466,0.169983151155466,0.0192969440945488,0.712643354561843,0.691688862756589,0.0275699001446575,7683000,693250,6989750
6,40,10,10,0.169986606201244,0.169986606201244,0.0193218819608464,0.712708830193363,0.691684599818572,0.0276382177483174,7684625,693000,6991625
6,30,5,15,0.169666757831465,0.169666757831465,0.0197966985295209,0.712672232962744,0.688273723639903,0.0281678367767098,7664875,659000,7005875
4,60,15,5,0.168379308592124,0.168379308592124,0.0232954567227072,0.716974120014944,0.691000193401002,0.0340179060534542,7662000,652375,7009625
4,70,15,5,0.168379308592124,0.168379308592124,0.0232954567227072,0.716974120014944,0.691000193401002,0.0340179060534542,7662000,652375,7009625
4,80,15,5,0.168379308592124,0.168379308592124,0.0232954567227072,0.716974120014944,0.691000193401002,0.0340179060534542,7662000,652375,7009625
4,50,15,5,0.168424989959018,0.168424989959018,0.023341138089602,0.717045042761975,0.691000193401002,0.0340888288004853,7666500,652375,7014125
4,40,15,5,0.168413246235573,0.168413246235573,0.0230827927786254,0.71749779113988,0.691602650914364,0.0337949059259131,7674875,654500,7020375
6,50,5,15,0.170518779839532,0.170518779839532,0.0214279889299012,0.711805345785728,0.685235452984028,0.0293125736904454,7702250,645875,7056375
6,60,5,15,0.170520673978361,0.170520673978361,0.0214298830687294,0.711805582616739,0.685235452984028,0.029312810521457,7702375,645875,7056500
6,70,5,15,0.170520673978361,0.170520673978361,0.0214298830687294,0.711805582616739,0.685235452984028,0.029312810521457,7702375,645875,7056500
6,80,5,15,0.170520673978361,0.170520673978361,0.0214298830687294,0.711805582616739,0.685235452984028,0.029312810521457,7702375,645875,7056500
6,40,5,15,0.170509084679552,0.170509084679552,0.021483446878579,0.711869266374944,0.685229058577002,0.029384309672757,7703000,645500,7057500
2,60,15,0,0.168272674561363,0.168272674561363,0.0194861392647394,0.722801655566227,0.699282546707982,0.0294311322831414,7771250,676625,7094625
4,30,10,5,0.168570386656002,0.168570386656002,0.0219658537192132,0.7217359268813,0.694432240565063,0.0335599854083137,7769000,655875,7113125
4,30,0,15,0.170163261283317,0.170163261283317,0.0211161713835753,0.71832148058181,0.689861355094813,0.0305014546683698,7812625,652000,7160625
4,50,0,15,0.171089335466356,0.171089335466356,0.0215726798231456,0.718512280155969,0.689997968525189,0.0314229608142709,7880125,660500,7219625
4,60,0,15,0.171089335466356,0.171089335466356,0.0215726798231456,0.718512280155969,0.689997968525189,0.0314229608142709,7880125,660500,7219625
4,70,0,15,0.171089335466356,0.171089335466356,0.0215726798231456,0.718512280155969,0.689997968525189,0.0314229608142709,7880125,660500,7219625
4,80,0,15,0.171089335466356,0.171089335466356,0.0215726798231456,0.718512280155969,0.689997968525189,0.0314229608142709,7880125,660500,7219625
4,40,0,15,0.171076491751041,0.171076491751041,0.0215801449557385,0.718575624310629,0.689980916682255,0.0313572483842734,7880625,659500,7221125
2,50,5,0,0.16922678673512,0.16922678673512,0.0205052546554039,0.72663429017052,0.69985070139424,0.032128894039586,7915250,676250,7239000
2,70,15,0,0.170243439998965,0.170243439998965,0.0201257550366994,0.725087132835079,0.699994313742976,0.0301811611403564,7955625,686625,7269000
4,40,10,5,0.170748070424323,0.170748070424323,0.0229517091389668,0.722552280681285,0.694594835085432,0.0335179671154545,7936625,666875,7269750
4,50,10,5,0.170949481014144,0.170949481014144,0.0233502677088814,0.722709488887209,0.693983650010525,0.0342830447621231,7953625,663750,7289875
4,60,10,5,0.170956581415214,0.170956581415214,0.023357368109952,0.722710436211255,0.693983650010525,0.0342839920861695,7954125,663750,7290375
4,70,10,5,0.170956581415214,0.170956581415214,0.023357368109952,0.722710436211255,0.693983650010525,0.0342839920861695,7954125,663750,7290375
4,80,10,5,0.170956581415214,0.170956581415214,0.023357368109952,0.722710436211255,0.693983650010525,0.0342839920861695,7954125,663750,7290375
2,60,10,0,0.170090322677618,0.170090322677618,0.019465413881545,0.726559317511024,0.699949149068438,0.0303945547509483,7974750,683000,7291750
6,30,15,5,0.171938865236353,0.171938865236353,0.0207653116905382,0.722126525068254,0.694804846814794,0.0300875804397002,8007875,676750,7331125
4,30,5,5,0.171779934839623,0.171779934839623,0.0235895421485902,0.724645104455764,0.69458976649577,0.0359296585779133,8052250,664625,7387625
2,80,15,0,0.171757476350365,0.171757476350365,0.0210777479498265,0.726334605971124,0.697487961255475,0.0315135514178889,8086625,671000,7415625
2,50,0,5,0.170592696246418,0.170592696246418,0.0243377212831513,0.729680946236085,0.697063596510346,0.0368638893862076,8073625,645625,7428000
2,50,0,0,0.171660155566311,0.171660155566311,0.0216748832391195,0.729830095937843,0.69982938624982,0.0328114394025579,8151750,675000,7476750
6,50,15,5,0.174892740780155,0.174892740780155,0.0215056601916059,0.721604274845915,0.693957614029192,0.0301302921820137,8194000,692500,7501500
6,60,15,5,0.17489837053031,0.17489837053031,0.0214963718508555,0.721604985337828,0.693959745589068,0.0301288711140512,8194375,692625,7501750
6,70,15,5,0.17489837053031,0.17489837053031,0.0214963718508555,0.721604985337828,0.693959745589068,0.0301288711140512,8194375,692625,7501750
6,80,15,5,0.17489837053031,0.17489837053031,0.0214963718508555,0.721604985337828,0.693959745589068,0.0301288711140512,8194375,692625,7501750
6,40,15,5,0.174802886333861,0.174802886333861,0.0217725014536266,0.721853594096284,0.693897932079152,0.0304336094987201,8193750,689000,7504750
4,30,15,0,0.173857724872975,0.173857724872975,0.0220477008927732,0.726942503636102,0.697276890659698,0.0329014047909241,8242375,689875,7552500
6,30,5,10,0.17617352646571,0.17617352646571,0.0246737922093652,0.720722580103221,0.690329677763487,0.0341713118848898,8255625,678000,7577625
2,70,10,0,0.173774025625324,0.173774025625324,0.0250845632995292,0.73051148145187,0.698786460323461,0.0377292375368197,8313625,680250,7633375
6,50,5,10,0.177607492901527,0.177607492901527,0.025777634609684,0.72037634036272,0.688004901967988,0.0352875771143344,8337375,674000,7663375
6,60,5,10,0.177609490280965,0.177609490280965,0.0257796319891222,0.720376577193732,0.688004901967988,0.035287813945346,8337500,674000,7663500
6,70,5,10,0.177609490280965,0.177609490280965,0.0257796319891222,0.720376577193732,0.688004901967988,0.035287813945346,8337500,674000,7663500
6,80,5,10,0.177609490280965,0.177609490280965,0.0257796319891222,0.720376577193732,0.688004901967988,0.035287813945346,8337500,674000,7663500
6,40,5,10,0.177595620415385,0.177595620415385,0.0257459229206614,0.720440260957545,0.687994244622945,0.0353621550542022,8338125,673375,7664750
2,60,5,0,0.174947002325437,0.174947002325437,0.0234175055200392,0.733794479773673,0.701245520120365,0.0358994285850817,8464250,692125,7772125
2,80,10,0,0.17624120973462,0.17624120973462,0.0250624593787668,0.733315537121017,0.700151237252291,0.0375650950045127,8541500,693875,7847625
4,30,0,10,0.176905552726641,0.176905552726641,0.0276936155319703,0.731897434984488,0.694502577225,0.0404613316063202,8551625,660000,7891625
6,30,10,5,0.177625157070612,0.177625157070612,0.0271955268970449,0.73023398590943,0.694023144673546,0.0377491413653292,8563500,663625,7899875
4,30,10,0,0.177640049869317,0.177640049869317,0.0310777308743009,0.732517254815826,0.691851083159413,0.0446709235644423,8614000,635375,7978625
2,60,0,5,0.176834113372084,0.176834113372084,0.0263812550634397,0.737827163957219,0.699761578614424,0.039128223824836,8681500,672000,8009500
2,60,0,0,0.177544344681733,0.177544344681733,0.026926294817664,0.737663193022116,0.698675424793788,0.0406708385931565,8725875,673250,8052625
2,80,0,5,0.177695797823902,0.177695797823902,0.0281921697470956,0.738138927388408,0.697885596512848,0.0413254425374884,8747250,660625,8086625
2,70,0,5,0.177731452390706,0.177731452390706,0.02824181265322,0.738209005583927,0.69788346504384,0.0413976522020152,8751250,660500,8090750
2,70,5,0,0.178571679283255,0.178571679283255,0.0266644253294337,0.738386841761841,0.700049329474841,0.0408321716005149,8812125,688875,8123250
4,40,5,5,0.179531045964357,0.179531045964357,0.0298496783429645,0.734395945519237,0.69272270973397,0.0416732357852675,8781000,654750,8126250
4,60,0,10,0.180402085044146,0.180402085044146,0.0296455894153302,0.735161324411501,0.694730241673948,0.0432152864499606,8856125,672375,8183750
4,70,0,10,0.180402085044146,0.180402085044146,0.0296455894153302,0.735161324411501,0.694730241673948,0.0432152864499606,8856125,672375,8183750
4,80,0,10,0.180402085044146,0.180402085044146,0.0296455894153302,0.735161324411501,0.694730241673948,0.0432152864499606,8856125,672375,8183750
4,50,0,10,0.180445093013555,0.180445093013555,0.0297012978328453,0.735232113098932,0.69472811020494,0.0432882066064004,8860500,672250,8188250
4,40,0,10,0.180479090795031,0.180479090795031,0.0297921563921423,0.735432874448388,0.694715321390889,0.0434984411559369,8867500,671500,8196000
4,50,5,5,0.180914005099006,0.180914005099006,0.0309715984075664,0.736206647880578,0.693346483209554,0.0428601646710238,8912875,658125,8254750
